body,x,y,z,conf,syn_id
10311,16087,40113,47976,0.911,211000763539799767
10311,15934,40191,47972,0.804,210983171517333054
10311,15960,40198,47969,0.905,210969977392479832
10311,17870,29948,48038,0.922,211273421105939918
10311,26314,32293,48045,0.872,211304212349347530
10311,14982,33593,48049,0.806,211321807261678214
10311,14124,34127,48046,0.854,211308614242023212
10311,23227,35479,48027,0.836,211225054193670843
10311,17224,36861,48043,0.943,211295425836106568
10311,17001,37815,48009,0.827,211145894255411817
10311,16325,37832,48002,0.781,211115107965484997
10311,22758,38297,48051,0.764,211330613219711206
10311,27027,31629,48100,0.853,211546103514950035
10311,17616,31681,48103,0.815,211559297763525840
10311,17183,32542,48125,0.849,211656056592417567
10311,16000,34004,48080,0.844,211458147565452928
10311,21148,34011,48093,0.772,211515322184782492
10311,20844,35154,48090,0.797,211502130442293612
10311,12804,37187,48106,0.778,211572503449973252
10311,11667,37419,48102,0.943,211554911750466963
10311,14297,37835,48071,0.778,211418573181040601
10311,16811,37926,48121,0.909,211638475697439147
10311,19796,39588,48076,0.862,211440567089909076
10311,26693,31500,48145,0.813,211744015337416773
10311,17441,31744,48180,0.898,211897947477001249
10311,15300,32209,48165,0.807,211831977754508228
10311,26811,32610,48164,0.816,211827580548966587
10311,27094,32808,48174,0.781,211871561429314006
10311,17176,36900,48134,0.798,211695648150405912
10311,20650,38723,48167,0.794,211840787508383914
10311,13854,38868,48182,0.871,211906758510130718
10311,19722,39749,48130,0.802,211678061939150090
10311,15266,32384,48203,0.915,211999103888931746
10311,27449,33004,48234,0.882,212135444631022393
10311,27713,33496,48251,0.926,212210212453510209
10311,15921,33733,48251,0.927,212210212950523441
10311,14241,33887,48251,0.803,212210213273483169
10311,21183,34105,48246,0.884,212188223498113727
10311,14489,34975,48220,0.94,212073876113340569
10311,20174,36569,48216,0.897,212056287270162126
10311,23839,37367,48236,0.816,212144249873915167
10311,18277,37524,48194,0.869,211959532249696101
10311,14649,38965,48192,0.79,211950739178666297
10311,13467,39033,48204,0.766,212003515879404699
10311,25501,39646,48252,0.868,212214623397503901
10311,25564,39941,48203,0.925,211999119737119708
10311,17483,30559,48311,0.923,212474089084830795
10311,15821,32681,48260,0.848,212249793162919373
10311,15031,34937,48260,0.894,212249797894093495
10311,14538,35007,48283,0.892,212350953110649034
10311,32155,36351,48270,0.938,212293781324594587
10311,23847,37079,48264,0.862,212267394572246311
10311,24682,38066,48298,0.911,212416930223513706
10311,19644,39967,48297,0.863,212412536163683516
10311,17580,30450,48351,0.79,212650010716685484
10311,17384,30955,48339,0.856,212597235217613800
10311,27306,31892,48357,0.789,212676402019855018
10311,14587,33787,48335,0.931,212579648970701051
10311,17282,34342,48359,0.931,212685203250889602
10311,14729,34971,48358,0.835,212680806523484553
10311,32022,36333,48382,0.838,212786362496089366
10311,19993,36769,48375,0.767,212755577084857881
10311,13949,36979,48359,0.925,212685208781076093
10311,17372,37000,48351,0.817,212650024453030876
10311,11389,37257,48346,0.786,212628034759437437
10311,23931,37353,48356,0.906,212672015425887611
10311,14321,37734,48348,0.872,212636831852804081
10311,14309,38354,48382,0.787,212786366734415845
10311,13079,39603,48378,0.756,212768777167713047
10311,15887,33537,48442,0.778,213050239423102479
10311,27792,33923,48414,0.902,212927094930304144
10311,13951,34319,48387,0.873,212808348504962687
10311,17601,34585,48401,0.879,212869921713964225
10311,17830,37102,48440,0.765,213041450806429094
10311,17554,37137,48390,0.756,212821548554273938
10311,12913,38028,48425,0.804,212975482050720369
10311,14135,38029,48422,0.902,212962287913285431
10311,14278,38131,48430,0.893,212997472499283910
10311,13007,38310,48393,0.813,212834745153761999
10311,18074,39353,48416,0.77,212935902410851994
10311,19376,39950,48417,0.889,212940301709364144
10311,17640,31963,48480,0.812,213217361889608936
10311,16380,32944,48450,0.885,213085422551580668
10311,15867,33443,48496,0.859,213287733737569787
10311,13729,33512,48465,0.798,213151394440426913
10311,14766,33633,48452,0.889,213094220089538990
10311,15857,33659,48478,0.924,213208569353354737
10311,17552,34737,48497,0.826,213292134497797264
10311,21374,34774,48498,0.769,213296532621906814
10311,23973,35850,48465,0.888,213151399343578533
10311,19049,36957,48469,0.886,213168993851165289
10311,23379,36966,48469,0.921,213168993870043987
10311,18756,37025,48466,0.844,213155799854238020
10311,18561,37301,48488,0.942,213252557456296065
10311,24399,37909,48511,0.842,213353713801125711
10311,15894,37987,48457,0.914,213116219453095446
10311,25112,38507,48461,0.859,213133812729668120
10311,15326,39069,48451,0.915,213089833443146718
10311,14649,33387,48524,0.905,213410878922438969
10311,21204,34125,48514,0.865,213366900005032660
10311,14092,37500,48536,0.894,213463664106157836
10311,17871,37469,48523,0.805,213406489436505551
10311,15998,38330,48551,0.883,213529636544462462
10311,16613,32111,48612,0.754,213797904339452133
10311,16661,32073,48617,0.928,213819894492315925
10311,12215,33945,48605,0.844,213767121860046775
10311,27766,34348,48615,0.793,213811103170325622
10311,28372,35197,48628,0.843,213868279555452628
10311,23128,36349,48635,0.767,213899068296944216
10311,19770,37037,48621,0.78,213837497088625978
10311,15559,38025,48616,0.925,213815508928052423
10311,19264,39295,48612,0.863,213797919405394752
10311,15637,32477,48676,0.917,214079380083719445
10311,17783,32482,48699,0.88,214180535163962743
10311,17670,32700,48695,0.762,214162943435097350
10311,16676,32825,48643,0.805,213934245278662948
10311,17576,32903,48668,0.793,214044196605019304
10311,22031,32940,48658,0.916,214000216217507343
10311,13538,33467,48662,0.892,214017809508742370
10311,28439,34983,48647,0.791,213951841990373143
10311,28674,35052,48659,0.839,214004618693210114
10311,28243,35736,48697,0.858,214171745895083603
10311,29529,37912,48644,0.823,213938653993399129
10311,32262,38424,48683,0.934,214110178881076742
10311,16124,38576,48646,0.908,213947451478916860
10311,30303,39048,48697,0.882,214171752840853087
10311,13412,39286,48660,0.805,214009025619047524
10311,18087,33025,48730,0.839,214316875744560807
10311,13375,33566,48751,0.926,214409235855848511
10311,28619,35126,48761,0.824,214453219592531915
10311,15409,36422,48709,0.797,214224523891850289
10311,12649,37998,48733,0.916,214330080313225577
10311,16419,39476,48763,0.774,214462024808153123
10311,23682,35104,48816,0.753,214695112104500354
10311,15827,36589,48818,0.829,214703911311785427
10311,30031,36904,48786,0.928,214563174484047183
10311,15277,37768,48790,0.896,214580768482016173
10311,20740,39655,48801,0.797,214629150950969604
10311,15116,31960,48838,0.818,214791862534290188
10311,28266,34477,48851,0.847,214849042417479274
10311,16285,36255,48864,0.867,214906220750847901
10311,17784,36443,48866,0.9,214915017238136184
10311,15425,36737,48852,0.79,214853445203541057
10311,14437,37230,48852,0.76,214853446237436005
10311,15047,37572,48894,0.903,215038164908128967
10311,29245,37811,48840,0.899,214800670897762877
10311,29580,37964,48864,0.909,214906224334893964
10311,23652,35159,48919,0.786,215148111010487396
10311,13508,39388,48918,0.868,215143721832821956
10311,17127,31283,48965,0.805,215350413021430503
10311,14470,37105,48992,0.931,215469172486846598
10311,30384,37693,48987,0.856,215447183487432368
10311,17079,36143,49037,0.767,215667082562388663
10311,14375,39350,49087,0.857,215886991613507623
10311,14405,39394,49087,0.851,215886991705782341
10311,14946,37253,49103,0.877,215957355959958114
10311,15082,37480,49108,0.901,215979346668567274
10311,30234,39354,49103,0.94,215957360366089754
10311,28188,35290,49180,0.828,216296001424616988
10311,14909,36565,49172,0.807,216260819726383677
10311,30169,36856,49169,0.957,216247626197136857
10311,15018,37542,49211,0.874,216432345589234346
10311,18708,38378,49157,0.922,216194852830857492
10311,32860,38721,49166,0.95,216234435968794716
10311,17052,32808,49272,0.77,216700616498496156
10311,18768,38317,49250,0.778,216603871028463952
10311,14789,38859,49271,0.871,216696231141849541
10311,15859,38855,49223,0.871,216485124900929011
10311,14543,38945,49248,0.887,216595076252448975
10311,29600,37948,49332,0.886,216964510068536224
10311,16345,38828,49316,0.762,216894143169839065
10311,15744,39878,49309,0.827,216863359046270336
10311,15515,40063,49304,0.83,216841369201687707
10311,23809,35118,49375,0.785,217153620133567745
10311,30012,37813,49401,0.766,217267974994687292
10311,15808,39709,49361,0.899,217092057110429120
10311,21452,34261,49411,0.797,217311948010705868
10311,14785,36282,49455,0.893,217505466295531969
10311,17069,32827,49534,0.904,217852904724251309
10311,30177,36959,49479,0.917,217611020831585761
10311,30047,38154,49495,0.822,217681392081859935
10311,15302,40232,49482,0.761,217624221835082694
10311,28439,34861,49564,0.874,217984850385202967
10311,29276,36617,49580,0.857,218055222811980380
10311,12134,37941,49587,0.891,218086011914170214
10311,32804,38970,49578,0.794,218046431653560356
10311,27513,34400,49649,0.876,218358683371858809
10311,27962,35899,49663,0.874,218420259166645562
10311,29194,36451,49645,0.856,218341095487074826
10311,18990,37358,49662,0.824,218415864179870254
10311,29794,37666,49640,0.893,218319107802559586
10311,12193,38752,49657,0.776,218393876870737825
10311,27980,35011,49716,0.832,218653353769463116
10311,12825,36016,49675,0.842,218473035970130457
10311,20373,39568,49688,0.818,218530218023866261
10311,12623,35624,49763,0.869,218860063241023823
10311,13793,37382,49752,0.95,218811688416196065
10311,13093,38569,49747,0.839,218789700672959269
10311,12242,39042,49746,0.848,218785303618400210
10311,15013,33061,49824,0.786,219128338703202981
10311,27393,34130,49819,0.823,219106350712515329
10311,12378,34905,49795,0.869,219000799221526618
10311,12261,35027,49822,0.952,219119546733178853
10311,27738,36095,49818,0.921,219101956786908250
10311,19257,38292,49804,0.899,219040388743187257
10311,12504,38441,49812,0.849,219075573427744984
10311,16437,38805,49815,0.903,219088768330645557
10311,15556,39274,49798,0.937,219014002523520196
10311,30961,39877,49841,0.922,219203119788095729
10311,11926,35601,49880,0.771,219374634634587798
10311,30227,37249,49889,0.932,219414220509312531
10311,13160,38663,49866,0.884,219313068404913000
10311,31150,39980,49881,0.815,219379041864546734
10311,22660,31953,49978,0.782,219805635542276228
10311,24057,35078,49926,0.88,219576943677300217
10311,13576,37240,49948,0.847,219673705234576648
10311,29703,37526,49967,0.782,219757268718089223
10311,12774,38151,49945,0.894,219660513005548006
10311,15547,39213,49957,0.935,219713291790859451
10311,15006,40206,49962,0.904,219735284105886366
10311,28836,35095,50026,0.91,220016748364066980
10311,18890,37371,50006,0.826,219928792206952906
10311,11844,37697,50033,0.895,220047540146417220
10311,20503,39437,50041,0.911,220082728167559191
10311,11913,37281,50102,0.863,220351004483268233
10311,12887,37871,50063,0.826,220179481906655831
10311,16469,38381,50099,0.865,220337812650606677
10311,13619,38855,50093,0.788,220311425365587251
10311,31356,40058,50090,0.918,220298233748945532
10311,29080,35274,50165,0.901,220628077204500888
10311,29676,37405,50136,0.898,220500538324710380
10311,14835,38860,50175,0.937,220672065189984755
10311,20437,39451,50118,0.884,220421377778274261
10311,19883,39710,50130,0.811,220474154879569323
10311,14921,33382,50217,0.904,220856771655252553
10311,27530,36257,50194,0.758,220755622614821770
10311,13390,37180,50183,0.908,220707246038856782
10311,13086,37200,50198,0.786,220773216778466078
10311,14021,38687,50189,0.952,220733637478332101
10311,14461,38730,50238,0.794,220949141847554173
10311,20174,39552,50193,0.915,220751231478419150
10311,20021,39704,50180,0.803,220694057192541749
10311,16005,33286,50290,0.85,221177828849237637
10311,14906,33538,50282,0.904,221142645005630010
10311,14044,36751,50296,0.758,221204224394933980
10311,16749,38249,50279,0.831,221129460745781613
10311,15293,38889,50279,0.887,221129462087957437
10311,20145,39609,50264,0.886,221063492900245169
10311,22419,31051,50314,0.761,221283377278375827
10311,28913,36135,50307,0.909,221252601614725361
10311,30374,36340,50333,0.834,221366951253931686
10311,29839,37168,50315,0.815,221287788153173135
10311,29858,37660,50346,0.947,221424128626816162
10311,18118,37789,50310,0.941,221265799222937286
10311,19975,39615,50347,0.784,221428530773249543
10311,15984,33137,50392,0.753,221626429280894576
10311,28000,34970,50384,0.831,221591248752897376
10311,28205,34986,50402,0.829,221670413623651885
10311,29413,35678,50423,0.908,221762774051615461
10311,28786,36230,50428,0.855,221784765441798258
10311,30503,36644,50420,0.851,221749581937932071
10311,12936,37044,50426,0.917,221775971055841928
10311,14879,37904,50400,0.912,221661623650105887
10311,15190,37930,50381,0.863,221578060820921174
10311,29716,38500,50430,0.846,221793566295356436
10311,14067,39745,50368,0.767,221520890022606579
10311,21001,30253,50452,0.898,221890306023379465
10311,15778,33492,50443,0.773,221850730397449634
10311,12836,34586,50478,0.788,222004664319619620
10311,27451,36179,50458,0.791,221916706730175291
10311,14669,36691,50433,0.881,221806756641126733
10311,13189,36892,50456,0.825,221907912132408197
10311,14355,37724,50435,0.918,221815554900506643
10311,18787,38691,50495,0.771,222079439719123299
10311,12443,39014,50474,0.887,221987081419763867
10311,15204,39091,50473,0.963,221982683534736228
10311,19041,39145,50478,0.95,222004673880541793
10311,13871,39737,50475,0.772,221991480982517295
10311,19814,40468,50490,0.877,222057453213207910
10311,12732,34653,50524,0.925,222206974599639484
10311,30034,35923,50550,0.811,222321326472328530
10311,15390,37830,50554,0.918,222338922657627166
10311,12490,39076,50530,0.825,222233372154409162
10311,20755,39358,50504,0.831,222119023536525587
10311,30260,39646,50500,0.831,222101431954470452
10311,22679,31087,50606,0.861,222567606935115927
10311,13623,34373,50610,0.82,222585206012392759
10311,29697,35785,50589,0.775,222492849996854273
10311,13508,38663,50615,0.877,222607205241730244
10311,30338,39428,50589,0.962,222492857636779650
10311,20811,30390,50658,0.881,222796303891976523
10311,22695,31123,50681,0.901,222897460498946215
10311,15906,32711,50665,0.836,222827095085039138
10311,30429,37080,50641,0.931,222721551131244253
10311,29364,37651,50645,0.785,222739144514761396
10311,13067,38734,50630,0.869,222673176088294155
10311,17938,38856,50636,0.857,222699564623218194
10311,14781,39017,50644,0.842,222734749332945341
10311,17240,39160,50648,0.856,222752341818884952
10311,19285,39420,50663,0.78,222818313061813077
10311,14996,33709,50696,0.884,222963436619840148
10311,13143,36082,50735,0.803,223134965410313047
10311,13207,36386,50750,0.752,223200936745513879
10311,13273,36375,50721,0.8,223073393373623257
10311,13042,36610,50734,0.9,223130568471098098
10311,15897,37753,50703,0.861,222994231426301465
10311,16194,37824,50731,0.847,223117376877510466
10311,14973,38099,50715,0.945,223047008710048381
10311,18765,38348,50732,0.868,223121776022931789
10311,17532,38625,50744,0.799,223174553161974908
10311,18185,38735,50694,0.89,222954651067107081
10311,15508,39102,50701,0.853,222985438162336916
10311,13644,39712,50749,0.926,223196545674130764
